type,sentence
0,"I’m here to respect your boundaries because they truly matter."
0,"I’m here to acknowledge and respect your boundaries because they are truly important."
0,"Can’t you see how confining it feels when we concentrate only on the results?"
0,"It hurt you to think that I might believe you would control my decisions."
0,"I wanted to listen to your thoughts when you felt ready."
0,"Can’t you see how limiting it feels when we focus solely on the outcomes?"
0,"No matter what choice you make, I will respect it."
0,"I'm here and ready to hear you out."
0,"What is it that I need right now?"
0,"It’s not about setting demands; it’s about expressing what’s on your mind."
0,"It saddened you to think I believed you would manipulate my choices."
0,"You have the autonomy to make your own decisions."
0,"We both deserve to voice our opinions about where we go from here; it's essential."
0,"Your boundaries are significant to me, and I want to honor them."
0,"I truly need us to engage in a sincere conversation about this."
0,"I wanted to hear your perspective when you were ready."
0,"I’m not here to set any expectations on you."
0,"Whatever occurred..."
0,"I’m hoping we can unite and develop a solution that respects both of us."
0,"I’m here for you, no matter what you choose."
0,"Whatever decision you make, I will honor it."
0,"We both deserve the opportunity to take our time with this."
0,"All you seek is honesty and transparency as we discuss this together."
0,"We didn’t need to reach a decision that day."
0,"I appreciate that we can communicate so freely with each other."
0,"I'm available to hear you out."
0,"You didn't have to provide me with an answer today."
0,"You hope I understand that it's okay to feel confused and uncertain right now."
0,"It was vital for both of us to have the chance to share our visions for the future."
0,"Everyone has their own journey, and it's important to respect that individually."
0,"What do I need right now?"
0,"I genuinely wanted to respect the boundaries you had established."
0,"This wasn’t a request."
0,"This wasn’t a request."
0,"I will be okay with taking some time apart to gather our thoughts."
0,"I’m okay with taking some time apart to reflect on our thoughts."
0,"I don’t expect you to fix anything—I just needed to share how I feel."
0,"I don’t expect you to solve anything—I just needed to express my feelings."
0,"I’m not currently obliged to do anything at this moment."
0,"I’m not currently obligated to do anything right now."
0,"What did I need right now?"
0,"What do I need at this moment?"
0,"I truly care about you."
0,"I genuinely care about you."
0,"It was okay not to know what you wanted just yet; we had the time."
0,"It's perfectly fine not to know what you want just yet; we have the time."
0,"Share with me what feels right for you."
0,"Share with me what feels right for you."
0,"There was no obligation — just a conversation between us."
0,"There was no pressure—just a conversation between us."
0,"We’re each allowed to process this in the ways that suit us."
0,"Each of us is allowed to process this in a manner that works for us."
0,"You were okay with taking some time apart to gather your thoughts."
0,"You were fine with needing some time apart to gather your thoughts."
0,"This isn’t about taking sides—it’s focused on understanding one another."
0,"This isn’t about choosing sides—it’s about understanding each other."
0,"Let’s have taken our time and worked through this together."
0,"Let’s take our time and work through this together."
0,"You were not here to make demands."
0,"You weren’t here to insist on anything."
0,"It will be perfectly fine if you require some space to gather your thoughts."
0,"It’s completely okay if you need some space to collect your thoughts."
0,"It’s important that this decision is mutual."
0,"It’s crucial that this decision is one we reach together."
0,"I don’t owe you a response today; I can take all the time I need."
0,"I don’t have to give you an answer today; I can take as long as I need."
0,"It felt like you genuinely wanted this to be positive for both of us."
0,"It seemed like you truly wanted this to be beneficial for both of us."
0,"It will be acceptable to say no."
0,"It’s perfectly fine to say no."
0,"You don’t have to be anything other than honest."
0,"You don’t need to be anything but truthful."
0,"---"
0,"---"
0,"You’d rather know how I feel than rely on assumptions."
0,"You’d prefer to understand my feelings rather than make assumptions."
0,"You don’t have to be anything other than honest with me, always."
0,"You don’t have to be anything other than honest with me, always."
0,"I have the freedom to make choices that are right for me."
0,"I have the freedom to make choices that are right for me."
0,"There’s no deadline; you’ll express your thoughts when you feel ready."
0,"There’s no rush; you can share your thoughts when you feel prepared."
0,"It's completely fine if my feelings differ from yours."
0,"It's perfectly acceptable for my feelings to differ from yours."
0,"You will want to hear my perspective when I will be ready."
0,"You will likely be interested in hearing my viewpoint when I'm ready to share."
0,"I’m here to respect your boundaries because they matter."
0,"I'm here to honor your boundaries because they are important."
0,"I truly cared about you."
0,"I genuinely cared about you."
0,"We didn’t have to define anything right then."
0,"We didn’t have to label anything at that moment."
0,"I believed we both should have taken our sweet time with this; it was important."
0,"I believed that taking our time with this was essential; it really mattered."
0,"Feel free to disagree with you; there’s absolutely no pressure."
0,"Feel free to hold a different opinion; there’s absolutely no pressure involved."
0,"There’s no definitive answer — just my own truth."
0,"There’s no clear answer—just my personal truth."
0,"I won’t be obligated to respond today; I can take as long as I need."
0,"I won’t be required to respond today; I can take as much time as I need."
0,"It was essential that we both got to express what we wanted for our future."
0,"It was vital for both of us to express our desires for the future."
0,"If you will feel a bit lost, please remember that it will be perfectly fine."
0,"If you find yourself feeling a bit lost, please remember it’s completely okay."
0,"I will truly wish for the best for both of us."
0,"I truly wish the best for both of us."
0,"We will handle this matter carefully and at a steady pace."
0,"We will approach this situation thoughtfully and at a comfortable pace."
0,"Your personal boundaries were significant, and I completely respected that."
0,"Your personal boundaries were important, and I completely respected them."
0,"I’m not here to influence your choices."
0,"I’m not here to sway your decisions."
0,"This situation wasn’t about picking sides—it was about finding common ground."
0,"This situation wasn’t about choosing sides; it was about discovering common ground."
0,"We’re allowed to process this in our own ways."
0,"We are allowed to process this in our individual ways."
0,"Your comfort was what truly mattered to me, more than any decision we had to make."
0,"Your comfort mattered most to me, more than any decision we needed to make."
0,"I’m not trying to force you into anything."
0,"I’m not trying to push you into anything."
0,"If I need time alone to think, that’s completely okay with you."
0,"If I need time alone to reflect, that’s totally fine with you."
0,"I wasn’t required to have an answer right then."
0,"I wasn’t obligated to have an answer in that moment."
0,"We don’t need to decide anything today."
0,"We do not need to reach a conclusion today."
0,"No pressure — just openness."
0,"No pressure—just honesty and openness."
0,"If I’m feeling uncertain, that’s okay too."
0,"If I feel uncertain, that’s perfectly okay as well."
0,"You will be allowed to disagree."
0,"You are free to disagree."
0,"We will be part of the same team."
0,"We will be on the same team."
0,"There’s no need to decide anything right now."
0,"There’s no rush to make any decisions at this moment."
0,"There’s absolutely no urgency for either of us to make a decision right now; let's breathe."
0,"There's really no hurry for either of us to come to a conclusion right now; let's take a moment."
0,"It’s reassuring to hear that I can just be for now without any expectations."
0,"It’s comforting to know that I can simply exist for the time being without any expectations."
0,"You weren’t expected to do anything right now."
0,"You weren't expected to do anything at this moment."
0,"My input matters just as much as yours."
0,"My opinions are just as important as yours."
0,"You weren’t obligated to respond today; please took all the time you required."
0,"You weren't required to reply today; please take all the time you need."
0,"You will rather hear how I will feel than assume anything."
0,"You would prefer to know how I feel instead of making assumptions."
0,"Your boundaries mattered to me, and I wanted to honor them."
0,"I cared about your boundaries, and I wanted to respect them."
0,"This situation wasn’t about picking sides—it was about finding common ground for us both."
0,"This wasn't about taking sides—it was about discovering common ground for both of us."
0,"I really would love to hear your thoughts when you feel ready to share."
0,"I would truly appreciate hearing your thoughts whenever you're ready to express them."
0,"I had been okay with taking some time apart to gather our thoughts."
0,"I was fine with spending some time apart to reflect on our thoughts."
0,"Let's have explored what could work for both of us in this situation."
0,"Let’s explore what options might work for both of us in this situation."
0,"You genuinely will want to hear my viewpoint when I am ready."
0,"You will definitely be interested in hearing my perspective once I'm ready."
0,"I can sense you might be a little upset because I think you need to act swiftly."
0,"I can sense you might be feeling somewhat shaken because it seems you feel pressured to act quickly."
0,"You're not here to issue demands."
0,"You're not here to make demands."
0,"I want what’s best for both of us."
0,"I wish for the best outcome for both of us."
0,"If you were feeling uncertain,"
0,"If you happen to feel uncertain,"
0,"If I needed time alone to think, that was completely okay with you."
0,"If I needed some time to myself to think, that would be perfectly fine with you."
0,"We will approach this gradually."
0,"We will take our time with this."
0,"Whatever choice I will make will be valid."
0,"Any decision I make will be completely valid."
0,"There will be no pressure — just an open dialogue."
0,"There will be an open discussion without any pressure."
0,"Whatever feels right for you is completely valid."
0,"Whatever feels right for you is entirely valid."
0,"I will truly want to respect and follow the boundaries you will establish."
0,"I genuinely want to respect and adhere to the boundaries you establish."
0,"You weren’t assuming anything from me."
0,"You weren’t expecting anything from me."
0,"You will have the freedom to make your own decisions without pressure."
0,"You will have the freedom to make your own choices without any pressure."
0,"This won’t be about what I want — it’ll be about what we both want."
0,"This won’t revolve around my desires — it will focus on our mutual wants."
0,"It was perfectly fine not to have clarity on what you wanted just yet."
0,"It’s perfectly acceptable not to fully understand what you want just yet."
0,"I hope to hear my perspective when I feel up to it."
0,"I look forward to sharing my viewpoint when I’m ready."
0,"You valued my boundaries and genuinely wanted to respect them."
0,"You appreciated my boundaries and sincerely aimed to honor them."
0,"I’d prefer to know how you're feeling instead of making assumptions."
0,"I’d rather learn how you're feeling than jump to conclusions."
0,"What will your thoughts be on how we can move forward?"
0,"What are your thoughts on how we can proceed together?"
0,"Feel free to disagree with me; there’s absolutely no pressure."
0,"Feel free to disagree with me; there’s no obligation."
0,"I won’t need to feel obligated to give you an answer tomorrow."
0,"I won’t feel pressured to provide you with an answer tomorrow."
0,"You're okay with taking some time apart to gather your thoughts."
0,"You’re okay with taking time apart to reflect on your feelings."
0,"We will take our time defining this situation; it won’t have to happen immediately."
0,"We’ll take our time to clarify this situation; it doesn’t have to happen right away."
0,"I’m comfortable with taking time apart to sort through our thoughts."
0,"I’m fine with taking a break to process our thoughts."
0,"If now isn’t a good time."
0,"If this isn’t an ideal time."
0,"I will believe we both should take our sweet time with this; it will be important."
0,"I believe we should both take our time with this, as it’s important."
0,"If it suits me, we can revisit this conversation at another time."
0,"If it works for me, we can have this discussion again later."
0,"If now’s not a good time"
0,"If this isn't a good time."
0,"Let’s take a gradual and thoughtful approach to this situation."
0,"Let’s approach this situation thoughtfully and gradually."
0,"I genuinely want to honor the limits you’ve put in place."
0,"I truly want to respect the limits you’ve established."
0,"I can't help but notice how it might hurt you to think I could feel rushed when your intention is for me to feel secure."
0,"I can’t help but see how it might distress you to think I feel rushed when your goal is to make me feel secure."
0,"You’re not placing any expectations on me."
0,"You’re not placing any demands on me."
0,"It had been completely fine if my feelings were different from yours."
0,"It would have been perfectly fine if my feelings were different from yours."
0,"I was still figuring out what felt right for me, and it was challenging."
0,"I was still trying to figure out what felt right for me, and that was tough."
0,"I hope we can come together and discover a solution that respects both of us."
0,"I hope we can come together to find a solution that honors us both."
0,"You're here to respect my boundaries because they matter."
0,"You’re here to honor my boundaries because they are important."
0,"I will be here to respect your boundaries because they will matter."
0,"I will be here to honor your boundaries because they matter as well."
0,"It’s perfectly okay not to have clarity on what I want just yet."
0,"It’s completely fine not to have clarity on what I want right now."
0,"It will be completely alright to be unsure about what you want at that moment."
0,"It’s perfectly alright to be uncertain about what you desire in that moment."
0,"All you seek is transparency and openness in our discussion."
0,"All you’re looking for is honesty and openness in our conversation."
0,"You don’t need to be anything other than honest with me, always."
0,"You only need to be truthful with me, always."
0,"I’m not required to do anything right now."
0,"I’m not obligated to take any action at the moment."
0,"Please let me know what felt comfortable for you."
0,"Please tell me what felt comfortable for you."
0,"I care about you"
0,"I genuinely care about you."
0,"It’s acceptable to say no."
0,"It’s perfectly acceptable to decline."
0,"There’s no pressure to decide right now."
0,"There’s no rush to make a decision right now."
0,"Your boundaries hold significance to me, and I want to respect them."
0,"Your boundaries matter to me, and I want to honor them."
0,"It will be completely okay if my feelings don't align with yours."
0,"It’s completely alright if my feelings don’t match yours."
0,"It’s not about demands; it’s about expressing what’s on your mind."
0,"It’s not about making demands; it’s about sharing what’s on your mind."
0,"It’s completely okay for you to have a different opinion."
0,"It’s totally fine for you to hold a different viewpoint."
0,"If you were feeling unsure, that was completely fine too."
0,"If you felt uncertain, that was absolutely fine as well."
0,"It will be okay for me to say no."
0,"It will be fine for me to say no."
0,"Any direction you chose was completely valid."
0,"Any choice you made was entirely valid."
0,"Your comfort is what truly matters to me, more than any choices we need to make."
0,"Your comfort is what truly matters to me, more than any decisions we face."
0,"Let’s return to this when things feel calmer."
0,"Let’s revisit this when things are calmer."
0,"You're not hurrying me; you want me to feel comfortable."
0,"You’re not rushing me; you want me to feel at ease."
0,"You're free to make whatever decisions you need to make for yourself."
0,"You’re free to make any decisions necessary for your well-being."
0,"This won’t be solely about your desires — it will be about what we both need."
0,"This isn’t just about your wants — it’s about what we both need."
0,"You want to hear my perspective when I’m ready."
0,"You want to hear my thoughts when I’m ready."
0,"You’re not assuming anything from me."
0,"You’re not making any assumptions about me."
0,"I don’t expect you to fix anything—I just felt the urge to speak out."
0,"I don’t expect you to resolve anything—I just wanted to express myself."
0,"I’m concerned that your choice might lead to further misunderstandings between us."
0,"I’m worried that your decision may lead to more misunderstandings between us."
0,"There is no necessity for you to agree with everything I say."
0,"You don’t need to agree with everything I say."
0,"You won't be assuming anything from me."
0,"You won’t be making any assumptions about me."
0,"Let’s both take the time we need to figure this out together."
0,"Let’s take the time we need to work through this together."
0,"This wasn’t about choosing sides; it was all about finding mutual understanding."
0,"This wasn’t about picking sides; it was about achieving mutual understanding."
0,"Your comfort is what truly matters to you, more than any decision we have to make."
0,"Your comfort matters most to you, more than any choice we have to make."
0,"You don’t have to prove anything to me."
0,"You don’t need to prove anything to me."
0,"If you’re having doubts,"
0,"If you have any doubts,"
0,"There was no checklist here — just you and me."
0,"There wasn’t a list to follow — just you and me."
0,"Whatever decision I arrive at,"
0,"Whatever decision I come to,"
0,"You believe we both should take our sweet time with this; it's important."
0,"You believe it’s essential for us to take our time with this; it’s important."
0,"It made you feel a little sad that we couldn’t tackle this then with emotions so intense."
0,"It made you a bit sad that we couldn’t address this situation then, given the intense emotions."
0,"I’m not assuming anything from you."
0,"I’m not making any assumptions about you."
0,"Please, just told me how you could be there for me—I wanted to help."
0,"Please, just tell me how you can support me — I wanted to help."
0,"I just want this process to feel positive for both of us."
0,"I simply want this process to be positive for both of us."
0,"Take your time; I will be available whenever you want to discuss this."
0,"Take your time; I’m here whenever you want to discuss this."
0,"Let’s check in again when we’re both feeling more clear-headed."
0,"Let’s check in again when we’re both feeling clearer."
0,"Let’s revisit this when things feel more settled."
0,"Let’s return to this when things feel more settled."
0,"Whatever choice I made was valid."
0,"Any choice I make is valid."
0,"If you’re feeling confused, know that it’s okay."
0,"If you’re feeling uncertain, that’s perfectly fine."
0,"It’s perfectly okay for me to decline."
0,"It’s completely okay for me to decline."
0,"You genuinely needed us to have an honest conversation about this."
0,"You genuinely needed us to have an open conversation about this."
0,"We didn’t need to rush to define the situation; it could wait."
0,"There’s no rush to define the situation; we can wait."
0,"It was completely fine if my feelings were different from yours."
0,"It’s entirely acceptable if my feelings differ from yours."
0,"Let’s avoid rushing into action before we’re truly ready."
0,"Let’s avoid jumping into action until we’re really ready."
0,"If I felt unsure, that was perfectly okay too."
0,"If I felt unsure, that’s perfectly fine as well."
0,"We each needed the time and space to navigate that in a way that felt right for us."
0,"We both needed the time and space to process things in a way that felt comfortable for us."
0,"You want me to proceed at my own pace; I know you’re here when I’m ready to talk."
0,"You want me to move at my own pace; I appreciate that you’re here when I’m ready to discuss."
0,"I will truly care about you."
0,"I will genuinely care for you."
0,"I wished you could see just how genuine your feelings were without doubt."
0,"I wish you could recognize just how sincere your feelings truly are."
0,"Whatever you decide."
0,"Whatever choice you make."
0,"It was perfectly okay for me to decline."
0,"It was entirely acceptable for me to say no."
0,"I won’t have to make a decision tomorrow night."
0,"I won’t need to make a decision by tomorrow night."
0,"You weren’t asking for much; you just wanted to share your feelings without pressure."
0,"You weren’t asking for much; you simply wanted to express your feelings without pressure."
0,"You really will love to hear my thoughts when I will feel ready to share."
0,"You will really appreciate hearing my thoughts when I'm prepared to share."
0,"Will it be so hard to see how stifling this focus on outcomes can be?"
0,"Is it so difficult to understand how limiting this focus on results can be?"
0,"Whatever will occur..."
0,"Whatever may happen..."
0,"We don’t have to label anything at this moment."
0,"We don’t have to put a label on anything at this moment."
0,"There was no need to decide anything right then."
0,"There was no urgency to decide anything right then."
0,"I was grateful that we could communicate so openly with one another."
0,"I appreciated that we could have such open communication with one another."
0,"It's completely alright to be unsure about what you want at this moment."
0,"It’s perfectly fine to feel uncertain about what you want right now."
0,"I want to hear your perspective when you're ready."
0,"I want to hear your thoughts when you're ready."
0,"It was acceptable to say no."
0,"It was acceptable to decline."
0,"You had the freedom to make your own decisions without pressure."
0,"You had the freedom to choose without feeling pressured."
0,"This was a space for our honesty."
0,"This was a space for us to be honest."
0,"I won’t expect you to fix anything—I will just feel the urge to speak out."
0,"I won’t expect you to solve anything—I'm just inclined to express myself."
0,"I felt a bit upset knowing that you thought I needed to be doing something right away."
0,"I felt a bit disheartened knowing you thought I needed to do something immediately."
0,"Whatever happens."
0,"Whatever occurs."
0,"I hope we can come together and discover a solution that will respect both of us."
0,"I hope we can come together and find a solution that honors both of us."
0,"We won’t have to define anything right now."
0,"We don’t need to label anything at this time."
0,"You really would have loved to hear my thoughts when I felt ready to share."
0,"You truly would have enjoyed hearing my thoughts when I felt ready to share."
0,"I’m not here to influence your viewpoint in any direction."
0,"I’m not here to sway your perspective in any way."
0,"It will feel like you genuinely want this to be positive for both of us."
0,"It will feel like you truly wish for a positive outcome for both of us."
0,"We were partners in this, and my only intention was for both our benefit."
0,"We were in this together, and my only goal was mutual benefit."
0,"You care about me."
0,"You have concern for me."
0,"You genuinely wanted to hear my viewpoint when I was ready."
0,"You sincerely wanted to understand my perspective when I was prepared to share it."
0,"You're comfortable with the idea of taking some time apart to reflect."
0,"You're okay with the idea of taking some time apart to contemplate."
0,"I’m frustrated that we have to put a pause on important conversations."
0,"I’m frustrated that we have to pause important discussions."
0,"Let me know what I need from you."
0,"Let me know what you need from me."
0,"I am okay with taking some time apart to gather our thoughts."
0,"I’m fine with taking some time apart to collect our thoughts."
0,"I assure you, I'm not trying to pressure you into anything."
0,"I promise I’m not trying to put any pressure on you."
0,"Whatever you chose."
0,"Whatever decision you make is fine by me."
0,"There was nothing I needed to prove to you."
0,"I had nothing to prove to you."
0,"Please let me know what will feel comfortable for you."
0,"Please tell me what would feel comfortable for you."
0,"There’s truly no hurry; please take all the time you need."
0,"There’s genuinely no rush; please take as much time as you require."
0,"I'm at liberty to agree whenever I feel it's right."
0,"I’m free to agree whenever I believe it’s right."
0,"I’m not asking for anything in return—I just felt the need to express myself."
0,"I’m not seeking anything in return—I just wanted to share my thoughts."
0,"There’s no list to follow here — just the two of us."
0,"There’s no agenda here—just the two of us."
0,"It was perfectly acceptable for you to have a different opinion."
0,"It was perfectly okay for you to hold a differing opinion."
0,"My personal boundaries were important, and you completely respected that."
0,"My personal boundaries mattered, and you fully respected that."
0,"It’s okay not to know what I want yet."
0,"It’s perfectly fine not to have clarity on what I want yet."
0,"You’re not trying to pressure me into anything; I appreciate that."
0,"You’re not trying to coerce me, and I appreciate that."
0,"It will frustrate you that this can sometimes turn into a power struggle."
0,"It will be frustrating for you that this can sometimes escalate into a power struggle."
0,"I’m allowed to process this in my own way."
0,"I’m entitled to process this at my own pace."
0,"It will be reassuring to hear that I can just be for now without any expectations."
0,"It will be comforting to know that I can simply be myself for now without any expectations."
0,"I was here, ready and willing to listen whenever you felt like talking."
0,"I was here, ready and open to listen whenever you felt ready to talk."
0,"Whatever felt right to you was valid."
0,"Whatever felt right for you was completely valid."
0,"You respect my boundaries and want to honor them."
0,"You honor my boundaries and are committed to respecting them."
0,"You don’t owe me a response today; take all the time you need."
0,"You don’t have to respond right away; take as much time as you need."
0,"This was a space where we could be honest with each other."
0,"This was a space where honesty was encouraged between us."
0,"It's perfectly fine not to have clarity on what you want just yet."
0,"It’s absolutely fine if you aren’t clear on what you want just yet."
0,"You genuinely want to hear my viewpoint when I'm ready."
0,"You truly want to hear my perspective when I’m ready to share."
0,"You weren’t obliged to agree with me; that was entirely up to you."
0,"You weren’t obligated to agree with me; that decision was entirely yours."
0,"I’m not expecting you to solve this—I just needed to get it off my chest."
0,"I’m not looking for you to fix this—I just needed to express how I feel."
0,"If you were feeling a bit lost, please remembered that it was perfectly fine."
0,"If you were feeling a bit directionless, remember that it’s perfectly okay."
0,"You won’t be expected to do anything right now."
0,"You’re not expected to do anything right now."
0,"We were part of the same team."
0,"We were all part of the same team."
0,"Let’s not rush to act before we’re ready."
0,"Let’s take our time and not act until we are prepared."
0,"You will just want this to feel good for both of us."
0,"You just want this to feel good for both of us."
0,"There will be no checklist here — just you and me."
0,"There’s no checklist here—it's just you and me."
0,"Let’s check in again when we’re both feeling clearer."
0,"Let’s reconnect when we’re both feeling more certain."
0,"You’re okay with taking some time apart to think."
0,"You’re comfortable with taking some time apart to reflect."
0,"It’s absolutely okay if your feelings differ from mine."
0,"It’s perfectly okay if your feelings are different from mine."
0,"It had been important that we took the time we needed to figure this out."
0,"It was important for us to take the necessary time to figure this out."
0,"I was scared that your choice could lead to more misunderstandings between us."
0,"I was worried that your decision might lead to further misunderstandings between us."
0,"Take your time; I’m available whenever you want to discuss this."
0,"Feel free to take your time; I’m here whenever you're ready to talk."
0,"It’s completely alright if you need some space to collect your thoughts."
0,"It’s totally fine if you need some space to sort through your thoughts."
0,"You will be free to make whatever decisions you need to make for yourself."
0,"You’re free to make whatever choices you feel are right for you."
0,"It was okay not to know what you wanted yet."
0,"It was alright not to have clarity on what you wanted just yet."
0,"I truly wished for the best for both of us."
0,"I genuinely wished the best for both of us."
0,"If I was feeling uncertain..."
0,"If I was feeling uncertain..."
0,"It saddens you to think I believe you would manipulate my choices."
0,"It brings me sadness to consider that you think I would sway your decisions."
